id,userid,itemid,rating
21411,142,120,3.40
21412,142,121,4.30
21413,142,122,3.80
21414,142,123,4.10
21415,142,124,3.90
21416,142,125,0.60
21417,142,126,2.10
21418,142,127,3.90
21419,142,128,1.60
21420,142,129,1.60
21421,142,130,0.10
21422,142,131,0.30
21423,142,132,0.10
21424,142,133,2.30
21425,142,134,2.80
21426,142,120,1.10
21427,142,136,3.50
21428,142,137,5.00
21429,142,138,4.60
21430,142,139,4.50
21431,142,140,4.50
21432,142,141,1.10
21433,142,142,4.10
21434,142,143,1.80
21435,142,144,4.60
21436,142,145,1.50
21437,142,146,1.00
21438,142,147,2.90
21439,142,148,2.80
21440,142,149,0.10
21441,142,150,3.70
21442,142,151,3.50
21443,143,1,2.50
21444,143,2,2.30
21445,143,3,3.50
21446,143,4,2.40
21447,143,5,3.20
21448,143,6,0.90
21449,143,7,3.00
21450,143,8,0.20
21451,143,9,0.00
21452,143,10,4.20
21453,143,11,0.00
21454,143,12,1.70
21455,143,13,1.80
21456,143,14,4.90
21457,143,15,0.70
21458,143,16,1.20
21459,143,17,3.00
21460,143,18,4.10
21461,143,19,5.00
21462,143,20,1.30
21463,143,21,3.50
21464,143,22,2.70
21465,143,23,2.30
21466,143,24,4.90
21467,143,25,3.50
21468,143,26,2.30
21469,143,27,0.30
21470,143,28,4.80
21471,143,29,2.70
21472,143,30,3.60
21473,143,31,4.60
21474,143,32,3.80
21475,143,33,4.80
21476,143,34,1.90
21477,143,35,4.60
21478,143,36,2.40
21479,143,37,3.50
21480,143,38,3.90
21481,143,39,2.00
21482,143,40,1.30
21483,143,41,2.60
21484,143,42,0.60
21485,143,43,0.50
21486,143,44,4.20
21487,143,45,2.40
21488,143,46,4.30
21489,143,47,4.20
21490,143,48,3.00
21491,143,49,0.30
21492,143,50,2.40
21493,143,51,4.60
21494,143,52,0.50
21495,143,53,3.80
21496,143,54,0.50
21497,143,55,0.50
21498,143,56,1.70
21499,143,57,1.20
21500,143,58,3.60
21501,143,59,1.60
21502,143,60,5.00
21503,143,61,4.70
21504,143,62,1.60
21505,143,63,3.10
21506,143,64,0.00
21507,143,65,3.10
21508,143,66,2.60
21509,143,67,3.50
21510,143,68,3.90
21511,143,69,1.60
21512,143,70,3.00
21513,143,71,1.30
21514,143,72,3.30
21515,143,73,4.10
21516,143,74,1.60
21517,143,75,0.20
21518,143,76,1.40
21519,143,77,2.80
21520,143,78,4.10
21521,143,79,2.50
21522,143,80,4.20
21523,143,81,4.50
21524,143,82,1.80
21525,143,83,2.90
21526,143,84,1.10
21527,143,85,2.10
21528,143,86,1.90
21529,143,87,2.90
21530,143,88,3.10
21531,143,89,5.00
21532,143,90,1.20
21533,143,91,4.90
21534,143,92,0.20
21535,143,93,4.90
21536,143,94,3.00
21537,143,95,3.30
21538,143,96,4.90
21539,143,97,3.60
21540,143,98,1.40
21541,143,99,4.20
21542,143,100,1.60
21543,143,101,4.60
21544,143,102,0.60
21545,143,103,3.70
21546,143,104,2.60
21547,143,105,4.90
21548,143,106,3.70
21549,143,107,3.80
21550,143,108,4.60
21551,143,109,2.10
21552,143,110,4.60
21553,143,111,5.00
21554,143,112,0.30
21555,143,113,4.80
21556,143,114,3.10
21557,143,115,2.70
21558,143,116,4.00
21559,143,117,1.40
21560,143,118,2.00
21561,143,119,5.00
21562,143,120,0.40
21563,143,121,4.10
21564,143,122,4.00
21565,143,123,0.30
21566,143,124,1.10
21567,143,125,3.80
21568,143,126,2.80
21569,143,127,3.10
21570,143,128,3.60
21571,143,129,4.70
21572,143,130,3.30
21573,143,131,0.50
21574,143,132,2.30
21575,143,133,1.90
21576,143,134,2.90
21577,143,120,4.30
21578,143,136,4.00
21579,143,137,4.60
21580,143,138,1.70
21581,143,139,4.70
21582,143,140,2.30
21583,143,141,0.10
21584,143,142,0.20
21585,143,143,3.90
21586,143,144,1.30
21587,143,145,0.20
21588,143,146,2.00
21589,143,147,2.90
21590,143,148,0.00
21591,143,149,3.30
21592,143,150,3.00
21593,143,151,1.40
21594,144,1,4.20
21595,144,2,0.40
21596,144,3,2.70
21597,144,4,0.10
21598,144,5,1.90
21599,144,6,3.40
21600,144,7,0.30
21601,144,8,2.50
21602,144,9,4.80
21603,144,10,2.20
21604,144,11,2.70
21605,144,12,3.80
21606,144,13,2.70
21607,144,14,3.00
21608,144,15,0.10
21609,144,16,4.70
21610,144,17,5.00
21611,144,18,3.60
21612,144,19,3.50
21613,144,20,3.20
21614,144,21,1.00
21615,144,22,4.90
21616,144,23,2.40
21617,144,24,3.20
21618,144,25,3.20
21619,144,26,0.10
21620,144,27,1.50
21621,144,28,2.90
21622,144,29,2.90
21623,144,30,1.50
21624,144,31,0.90
21625,144,32,0.50
21626,144,33,4.50
21627,144,34,4.10
21628,144,35,0.30
21629,144,36,4.20
21630,144,37,2.00
21631,144,38,1.50
21632,144,39,2.90
21633,144,40,3.30
21634,144,41,4.20
21635,144,42,1.20
21636,144,43,2.20
21637,144,44,3.80
21638,144,45,3.70
21639,144,46,1.90
21640,144,47,3.20
21641,144,48,2.60
21642,144,49,1.90
21643,144,50,4.20
21644,144,51,1.20
21645,144,52,2.20
21646,144,53,2.70
21647,144,54,2.70
21648,144,55,4.60
21649,144,56,3.90
21650,144,57,2.10
21651,144,58,1.90
21652,144,59,0.60
21653,144,60,2.70
21654,144,61,4.60
21655,144,62,1.30
21656,144,63,2.90
21657,144,64,4.60
21658,144,65,1.60
21659,144,66,1.70
21660,144,67,3.20
21661,144,68,4.90
21662,144,69,4.00
21663,144,70,1.80
21664,144,71,1.70
21665,144,72,4.60
21666,144,73,3.30
21667,144,74,3.40
21668,144,75,0.70
21669,144,76,3.70
21670,144,77,1.20
21671,144,78,2.10
21672,144,79,2.70
21673,144,80,3.00
21674,144,81,1.50
21675,144,82,3.80
21676,144,83,2.50
21677,144,84,3.20
21678,144,85,2.80
21679,144,86,3.50
21680,144,87,3.40
21681,144,88,0.20
21682,144,89,3.70
21683,144,90,4.20
21684,144,91,3.80
21685,144,92,4.50
21686,144,93,1.60
21687,144,94,1.30
21688,144,95,1.10
21689,144,96,2.10
21690,144,97,4.50
21691,144,98,4.10
21692,144,99,4.10
21693,144,100,4.70
21694,144,101,2.50
21695,144,102,5.00
21696,144,103,2.90
21697,144,104,0.40
21698,144,105,4.60
21699,144,106,1.60
21700,144,107,4.80
21701,144,108,3.00
21702,144,109,2.50
21703,144,110,3.90
21704,144,111,2.40
21705,144,112,0.50
21706,144,113,4.30
21707,144,114,4.60
21708,144,115,4.70
21709,144,116,3.70
21710,144,117,4.90
21711,144,118,3.30
21712,144,119,0.30
21713,144,120,2.60
21714,144,121,4.40
21715,144,122,1.30
21716,144,123,2.50
21717,144,124,0.60
21718,144,125,1.80
21719,144,126,0.20
21720,144,127,2.50
21721,144,128,4.80
21722,144,129,3.90
21723,144,130,2.10
21724,144,131,0.70
21725,144,132,3.70
21726,144,133,4.20
21727,144,134,1.70
21728,144,120,0.60
21729,144,136,2.40
21730,144,137,3.90
21731,144,138,4.60
21732,144,139,0.30
21733,144,140,0.50
21734,144,141,5.00
21735,144,142,1.70
21736,144,143,0.40
21737,144,144,3.20
21738,144,145,3.90
21739,144,146,3.90
21740,144,147,3.60
21741,144,148,1.40
21742,144,149,1.90
21743,144,150,2.00
21744,144,151,0.60
21745,145,1,1.60
21746,145,2,3.50
21747,145,3,4.40
21748,145,4,2.30
21749,145,5,2.70
21750,145,6,3.90
21751,145,7,0.60
21752,145,8,0.40
21753,145,9,3.00
21754,145,10,2.90
21755,145,11,2.60
21756,145,12,0.90
21757,145,13,4.30
21758,145,14,4.60
21759,145,15,1.10
21760,145,16,1.00
21761,145,17,4.90
21762,145,18,2.60
21763,145,19,3.90
21764,145,20,4.70
21765,145,21,4.30
21766,145,22,4.50
21767,145,23,3.60
21768,145,24,0.70
21769,145,25,2.40
21770,145,26,3.00
21771,145,27,0.90
21772,145,28,4.70
21773,145,29,3.90
21774,145,30,2.60
21775,145,31,3.20
21776,145,32,2.60
21777,145,33,3.00
21778,145,34,1.80
21779,145,35,3.50
21780,145,36,1.60
21781,145,37,1.90
21782,145,38,1.60
21783,145,39,3.70
21784,145,40,1.70
21785,145,41,0.60
21786,145,42,2.80
21787,145,43,0.50
21788,145,44,4.60
21789,145,45,2.20
21790,145,46,0.80
21791,145,47,1.20
21792,145,48,2.50
21793,145,49,0.40
21794,145,50,2.00
21795,145,51,1.30
21796,145,52,2.10
21797,145,53,3.00
21798,145,54,2.00
21799,145,55,1.80
21800,145,56,1.50
21801,145,57,3.60
21802,145,58,0.10
21803,145,59,0.00
21804,145,60,5.00
21805,145,61,5.00
21806,145,62,0.70
21807,145,63,4.60
21808,145,64,4.00
21809,145,65,4.20
21810,145,66,1.30
21811,145,67,1.00
21812,145,68,1.40
21813,145,69,0.60
21814,145,70,0.40
21815,145,71,0.50
21816,145,72,0.80
21817,145,73,1.70
21818,145,74,1.40
21819,145,75,3.00
21820,145,76,0.60
21821,145,77,2.70
21822,145,78,0.10
21823,145,79,0.30
21824,145,80,2.40
21825,145,81,2.10
21826,145,82,3.90
21827,145,83,3.40
21828,145,84,3.20
21829,145,85,2.20
21830,145,86,4.30
21831,145,87,3.90
21832,145,88,4.70
21833,145,89,4.00
21834,145,90,2.60
21835,145,91,0.00
21836,145,92,1.40
21837,145,93,2.50
21838,145,94,3.70
21839,145,95,0.50
21840,145,96,3.80
21841,145,97,2.10
21842,145,98,1.40
21843,145,99,1.20
21844,145,100,1.30
21845,145,101,0.40
21846,145,102,4.70
21847,145,103,3.70
21848,145,104,4.50
21849,145,105,4.00
21850,145,106,0.90
21851,145,107,4.60
21852,145,108,1.30
21853,145,109,4.30
21854,145,110,0.80
21855,145,111,4.20
21856,145,112,4.90
21857,145,113,1.60
21858,145,114,2.00
21859,145,115,1.40
21860,145,116,2.30
21861,145,117,3.90
21862,145,118,2.80
21863,145,119,1.40
21864,145,120,1.10
21865,145,121,1.60
21866,145,122,1.80
21867,145,123,4.70
21868,145,124,0.50
21869,145,125,1.80
21870,145,126,4.50
21871,145,127,4.60
21872,145,128,1.00
21873,145,129,2.00
21874,145,130,0.90
21875,145,131,1.30
21876,145,132,2.10
21877,145,133,0.60
21878,145,134,1.50
21879,145,120,1.90
21880,145,136,3.30
21881,145,137,2.70
21882,145,138,3.90
21883,145,139,2.60
21884,145,140,2.40
21885,145,141,3.00
21886,145,142,3.20
21887,145,143,0.60
21888,145,144,4.90
21889,145,145,3.90
21890,145,146,4.80
21891,145,147,2.60
21892,145,148,4.90
21893,145,149,0.40
21894,145,150,2.70
21895,145,151,3.50
21896,146,1,2.80
21897,146,2,4.10
21898,146,3,2.90
21899,146,4,4.80
21900,146,5,3.60
21901,146,6,0.90
21902,146,7,2.90
21903,146,8,4.60
21904,146,9,3.90
21905,146,10,2.60
21906,146,11,1.70
21907,146,12,3.40
21908,146,13,4.20
21909,146,14,4.60
21910,146,15,0.30
21911,146,16,4.00
21912,146,17,4.10
21913,146,18,1.20
21914,146,19,4.00
21915,146,20,0.50
21916,146,21,4.20
21917,146,22,3.10
21918,146,23,2.40
21919,146,24,3.80
21920,146,25,3.20
21921,146,26,3.20
21922,146,27,5.00
21923,146,28,3.70
21924,146,29,2.40
21925,146,30,0.90
21926,146,31,3.20
21927,146,32,2.80
21928,146,33,1.00
21929,146,34,1.00
21930,146,35,2.50
21931,146,36,0.80
21932,146,37,4.70
21933,146,38,2.00
21934,146,39,4.20
21935,146,40,3.10
21936,146,41,1.50
21937,146,42,2.70
21938,146,43,3.40
21939,146,44,3.30
21940,146,45,2.60
21941,146,46,0.40
21942,146,47,4.40
21943,146,48,0.20
21944,146,49,3.50
21945,146,50,3.00
21946,146,51,3.90
21947,146,52,0.90
21948,146,53,4.80
21949,146,54,3.80
21950,146,55,2.80
21951,146,56,1.40
21952,146,57,3.50
21953,146,58,5.00
21954,146,59,4.60
21955,146,60,4.20
21956,146,61,2.50
21957,146,62,3.50
21958,146,63,4.80
21959,146,64,1.70
21960,146,65,0.50
21961,146,66,0.40
21962,146,67,1.60
21963,146,68,2.80
21964,146,69,3.10
21965,146,70,3.50
21966,146,71,4.20
21967,146,72,4.50
21968,146,73,0.20
21969,146,74,3.80
21970,146,75,4.70
21971,146,76,4.60
21972,146,77,2.60
21973,146,78,4.30
21974,146,79,3.40
21975,146,80,4.60
21976,146,81,3.20
21977,146,82,4.30
21978,146,83,3.90
21979,146,84,1.20
21980,146,85,3.50
21981,146,86,2.70
21982,146,87,2.70
21983,146,88,1.70
21984,146,89,4.90
21985,146,90,4.00
21986,146,91,1.80
21987,146,92,2.20
21988,146,93,0.40
21989,146,94,3.60
21990,146,95,2.00
21991,146,96,0.30
21992,146,97,0.10
21993,146,98,3.00
21994,146,99,4.80
21995,146,100,0.50
21996,146,101,3.20
21997,146,102,4.30
21998,146,103,4.20
21999,146,104,3.20
22000,146,105,2.80
22001,146,106,4.20
22002,146,107,0.20
22003,146,108,5.00
22004,146,109,2.90
22005,146,110,4.70
22006,146,111,1.60
22007,146,112,3.50
22008,146,113,1.20
22009,146,114,3.90
22010,146,115,2.30
22011,146,116,4.20
22012,146,117,1.30
22013,146,118,5.00
22014,146,119,1.10
22015,146,120,2.50
22016,146,121,1.10
22017,146,122,4.20
22018,146,123,3.70
22019,146,124,0.50
22020,146,125,2.30
22021,146,126,3.70
22022,146,127,2.70
22023,146,128,1.20
22024,146,129,5.00
22025,146,130,1.60
22026,146,131,1.70
22027,146,132,0.50
22028,146,133,0.30
22029,146,134,3.70
22030,146,120,3.90
22031,146,136,3.20
22032,146,137,2.80
22033,146,138,3.70
22034,146,139,4.30
22035,146,140,3.20
22036,146,141,3.50
22037,146,142,2.20
22038,146,143,3.00
22039,146,144,0.30
22040,146,145,4.20
22041,146,146,2.90
22042,146,147,1.40
22043,146,148,0.90
22044,146,149,2.10
22045,146,150,4.20
22046,146,151,0.30
22047,147,1,1.60
22048,147,2,0.70
22049,147,3,4.60
22050,147,4,0.40
22051,147,5,4.80
22052,147,6,4.70
22053,147,7,4.40
22054,147,8,3.60
22055,147,9,4.10
22056,147,10,4.30
22057,147,11,2.60
22058,147,12,3.20
22059,147,13,4.20
22060,147,14,2.50
22061,147,15,2.60
22062,147,16,4.50
22063,147,17,3.70
22064,147,18,0.30
22065,147,19,0.80
22066,147,20,0.50
22067,147,21,2.70
22068,147,22,0.90
22069,147,23,1.60
22070,147,24,2.70
22071,147,25,1.70
22072,147,26,1.20
22073,147,27,2.10
22074,147,28,0.20
22075,147,29,4.00
22076,147,30,0.20
22077,147,31,4.30
22078,147,32,0.10
22079,147,33,2.70
22080,147,34,3.40
22081,147,35,1.20
22082,147,36,0.70
22083,147,37,2.30
22084,147,38,4.30
22085,147,39,1.50
22086,147,40,2.50
22087,147,41,2.90
22088,147,42,1.00
22089,147,43,3.20
22090,147,44,4.80
22091,147,45,1.90
22092,147,46,4.10
22093,147,47,1.10
22094,147,48,3.10
22095,147,49,1.30
22096,147,50,4.60
22097,147,51,4.80
22098,147,52,3.10
22099,147,53,1.00
22100,147,54,3.90
22101,147,55,4.60
22102,147,56,4.10
22103,147,57,4.80
22104,147,58,4.00
22105,147,59,4.90
22106,147,60,3.40
22107,147,61,3.20
22108,147,62,4.90
22109,147,63,2.40
22110,147,64,2.80
22111,147,65,3.60
22112,147,66,3.70
22113,147,67,0.10
22114,147,68,3.40
22115,147,69,2.20
22116,147,70,0.40
22117,147,71,5.00
22118,147,72,0.70
22119,147,73,3.90
22120,147,74,1.90
22121,147,75,0.20
22122,147,76,1.60
22123,147,77,4.10
22124,147,78,0.20
22125,147,79,2.20
22126,147,80,3.90
22127,147,81,3.00
22128,147,82,2.10
22129,147,83,0.10
22130,147,84,3.90
22131,147,85,0.60
22132,147,86,1.40
22133,147,87,3.90
22134,147,88,2.80
22135,147,89,0.70
22136,147,90,3.00
22137,147,91,1.20
22138,147,92,1.20
22139,147,93,1.20
22140,147,94,4.70
22141,147,95,3.90
22142,147,96,0.10
22143,147,97,4.30
22144,147,98,4.00
22145,147,99,2.50
22146,147,100,0.50
22147,147,101,2.30
22148,147,102,2.20
22149,147,103,2.90
22150,147,104,2.70
22151,147,105,4.40
22152,147,106,0.40
22153,147,107,4.50
22154,147,108,3.10
22155,147,109,2.50
22156,147,110,2.30
22157,147,111,2.10
22158,147,112,0.10
22159,147,113,1.00
22160,147,114,1.50
22161,147,115,0.90
22162,147,116,1.00
22163,147,117,1.50
22164,147,118,0.60
22165,147,119,3.60
22166,147,120,1.10
22167,147,121,4.50
22168,147,122,4.70
22169,147,123,3.50
22170,147,124,0.90
22171,147,125,1.00
22172,147,126,4.60
22173,147,127,2.20
22174,147,128,0.10
22175,147,129,2.80
22176,147,130,0.50
22177,147,131,0.30
22178,147,132,1.10
22179,147,133,1.80
22180,147,134,3.60
22181,147,120,3.10
22182,147,136,1.80
22183,147,137,3.50
22184,147,138,3.70
22185,147,139,2.70
22186,147,140,1.10
22187,147,141,3.70
22188,147,142,0.60
22189,147,143,1.20
22190,147,144,2.40
22191,147,145,3.20
22192,147,146,4.40
22193,147,147,3.60
22194,147,148,3.30
22195,147,149,4.30
22196,147,150,2.20
22197,147,151,0.70
22198,148,1,4.60
22199,148,2,1.00
22200,148,3,1.00
22201,148,4,3.10
22202,148,5,4.30
22203,148,6,4.80
22204,148,7,3.10
22205,148,8,1.60
22206,148,9,2.00
22207,148,10,1.30
22208,148,11,4.60
22209,148,12,3.20
22210,148,13,1.90
22211,148,14,5.00
22212,148,15,3.40
22213,148,16,0.00
22214,148,17,1.50
22215,148,18,3.80
22216,148,19,2.80
22217,148,20,4.30
22218,148,21,2.30
22219,148,22,3.30
22220,148,23,1.70
22221,148,24,1.80
22222,148,25,3.40
22223,148,26,0.20
22224,148,27,2.70
22225,148,28,3.30
22226,148,29,1.90
22227,148,30,4.60
22228,148,31,1.00
22229,148,32,3.00
22230,148,33,4.60
22231,148,34,2.50
22232,148,35,3.30
22233,148,36,3.50
22234,148,37,1.60
22235,148,38,4.30
22236,148,39,1.60
22237,148,40,4.70
22238,148,41,1.00
22239,148,42,3.50
22240,148,43,0.60
22241,148,44,2.00
22242,148,45,3.90
22243,148,46,1.80
22244,148,47,2.10
22245,148,48,3.50
22246,148,49,4.00
22247,148,50,4.10
22248,148,51,2.90
22249,148,52,0.30
22250,148,53,2.90
22251,148,54,1.30
22252,148,55,4.10
22253,148,56,2.00
22254,148,57,3.90
22255,148,58,3.70
22256,148,59,1.90
22257,148,60,3.90
22258,148,61,2.10
22259,148,62,4.50
22260,148,63,3.70
22261,148,64,3.40
22262,148,65,1.60
22263,148,66,1.70
22264,148,67,4.80
22265,148,68,4.30
22266,148,69,1.50
22267,148,70,1.10
22268,148,71,4.10
22269,148,72,2.40
22270,148,73,5.00
22271,148,74,3.90
22272,148,75,0.20
22273,148,76,3.20
22274,148,77,0.00
22275,148,78,4.40
22276,148,79,4.80
22277,148,80,3.20
22278,148,81,4.40
22279,148,82,3.90
22280,148,83,0.30
22281,148,84,3.00
22282,148,85,4.30
22283,148,86,4.50
22284,148,87,3.10
22285,148,88,0.40
22286,148,89,4.40
22287,148,90,1.00
22288,148,91,0.70
22289,148,92,2.30
22290,148,93,2.10
22291,148,94,4.40
22292,148,95,2.50
22293,148,96,4.90
22294,148,97,0.10
22295,148,98,2.20
22296,148,99,2.10
22297,148,100,2.20
22298,148,101,2.50
22299,148,102,0.00
22300,148,103,4.10
22301,148,104,4.00
22302,148,105,1.90
22303,148,106,2.70
22304,148,107,2.20
22305,148,108,4.90
22306,148,109,4.70
22307,148,110,4.80
22308,148,111,0.30
22309,148,112,4.80
22310,148,113,0.90
22311,148,114,3.50
22312,148,115,0.60
22313,148,116,2.40
22314,148,117,0.30
22315,148,118,3.90
22316,148,119,3.30
22317,148,120,2.80
22318,148,121,4.00
22319,148,122,0.50
22320,148,123,2.40
22321,148,124,0.60
22322,148,125,2.50
22323,148,126,1.50
22324,148,127,4.50
22325,148,128,2.60
22326,148,129,0.10
22327,148,130,4.30
22328,148,131,4.40
22329,148,132,2.40
22330,148,133,0.50
22331,148,134,2.30
22332,148,120,1.90
22333,148,136,4.70
22334,148,137,4.30
22335,148,138,2.10
22336,148,139,4.40
22337,148,140,3.70
22338,148,141,4.00
22339,148,142,3.90
22340,148,143,2.10
22341,148,144,2.00
22342,148,145,2.00
22343,148,146,0.90
22344,148,147,3.00
22345,148,148,3.50
22346,148,149,4.90
22347,148,150,4.70
22348,148,151,1.60
22349,149,1,4.30
22350,149,2,4.70
22351,149,3,4.00
22352,149,4,1.40
22353,149,5,3.40
22354,149,6,2.70
22355,149,7,4.30
22356,149,8,3.20
22357,149,9,1.20
22358,149,10,4.40
22359,149,11,1.90
22360,149,12,3.60
22361,149,13,1.70
22362,149,14,2.60
22363,149,15,0.60
22364,149,16,3.60
22365,149,17,3.30
22366,149,18,3.90
22367,149,19,4.10
22368,149,20,1.60
22369,149,21,3.20
22370,149,22,2.20
22371,149,23,2.00
22372,149,24,4.40
22373,149,25,0.30
22374,149,26,4.60
22375,149,27,4.80
22376,149,28,0.80
22377,149,29,4.70
22378,149,30,2.10
22379,149,31,1.30
22380,149,32,2.10
22381,149,33,3.60
22382,149,34,2.30
22383,149,35,4.70
22384,149,36,2.30
22385,149,37,1.90
22386,149,38,2.60
22387,149,39,3.80
22388,149,40,0.90
22389,149,41,4.30
22390,149,42,2.40
22391,149,43,1.70
22392,149,44,0.20
22393,149,45,2.60
22394,149,46,2.20
22395,149,47,0.40
22396,149,48,1.30
22397,149,49,2.00
22398,149,50,3.80
22399,149,51,4.50
22400,149,52,4.30
22401,149,53,3.60
22402,149,54,4.90
22403,149,55,4.80
22404,149,56,0.70
22405,149,57,1.70
22406,149,58,2.80
22407,149,59,3.50
22408,149,60,3.80
22409,149,61,3.00
22410,149,62,1.30
22411,149,63,4.60
22412,149,64,1.60
22413,149,65,2.70
22414,149,66,3.80
22415,149,67,2.00
22416,149,68,4.30
22417,149,69,4.10
22418,149,70,2.00
22419,149,71,0.10
22420,149,72,2.00
22421,149,73,4.80
22422,149,74,4.60
22423,149,75,2.70
22424,149,76,1.00
22425,149,77,4.30
22426,149,78,0.40
22427,149,79,2.60
22428,149,80,4.60
22429,149,81,1.60
22430,149,82,0.50
22431,149,83,2.50
22432,149,84,4.10
22433,149,85,2.20
22434,149,86,3.10
22435,149,87,1.70
22436,149,88,2.60
22437,149,89,0.20
22438,149,90,4.00
22439,149,91,0.60
22440,149,92,0.70
22441,149,93,4.80
22442,149,94,4.70
22443,149,95,4.80
22444,149,96,1.70
22445,149,97,3.20
22446,149,98,0.50
22447,149,99,1.70
22448,149,100,2.00
22449,149,101,1.10
22450,149,102,4.40
22451,149,103,1.70
22452,149,104,2.90
22453,149,105,1.20
22454,149,106,4.30
22455,149,107,2.30
22456,149,108,3.10
22457,149,109,3.90
22458,149,110,3.50
22459,149,111,1.60
22460,149,112,2.90
22461,149,113,4.00
22462,149,114,3.50
22463,149,115,2.60
22464,149,116,0.60
22465,149,117,0.80
22466,149,118,3.30
22467,149,119,4.90
22468,149,120,0.40
22469,149,121,4.70
22470,149,122,0.30
22471,149,123,1.60
22472,149,124,4.00
22473,149,125,3.90
